variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
I[21],6.210005488895975,6.090791262488466,1.4711821232624387,1.362648970187007,4.073575407114006,8.783068401298118,1.0093659577945684,1736.0654769694825,878.660715040411
I[22],6.287564515285469,6.174472583373255,1.569656741011066,1.4528298360201095,4.038243956408983,9.082215574187355,1.0087034944013864,1826.0231311693858,878.660715040411
I[23],6.412978010217732,6.241353926567227,1.6813539099720136,1.5436401397852433,4.045412861434018,9.41980479804484,1.008763516878034,1899.8478055652865,846.8029903912553
I[24],6.572189309860158,6.37883155019718,1.8075437434685664,1.634608532172975,4.137522105920245,9.905881951723911,1.0082501480870083,1995.153891630465,802.8797934007567
I[25],6.756581020520913,6.521944702385002,1.9496278793760689,1.7176503267207117,4.154900989273221,10.349679480400681,1.0075881554441743,1913.3811464131315,858.7768366181014
I[26],6.960934885663136,6.698897091021605,2.1088194714180934,1.845788800289657,4.192817229042871,10.802102145362145,1.0079210998944867,1961.8711446655836,858.7768366181015
I[27],7.182171408854463,6.890344382589223,2.2862120780890813,1.9708422138052055,4.205999791189406,11.357039127291701,1.0076950947574537,1993.607911010583,858.6528457888289
I[28],7.418568343262103,7.0492328789938465,2.4828940744294195,2.107650548496249,4.221343437181068,11.958644625437566,1.0074985842283806,2015.4621034694126,858.6528457888289
I[29],7.697193440967417,7.232211972889812,2.6969634966528435,2.223403677433726,4.275791560903334,12.648032729176794,1.0069762528706994,2023.6175775439785,840.4448148516442
I[30],8.033899111970504,7.528137758804532,2.928538050238821,2.4257191162180245,4.383822721172868,13.434971137547318,1.0057660465069802,2023.7990499893804,820.0568740096411
I[31],8.416742727242589,7.807713831409052,3.1822720883684754,2.642231041289977,4.493531396464587,14.271884905520787,1.0061382751167527,1999.7305168083171,823.2106288374221
I[32],8.839152689130072,8.133958773836108,3.462560929962195,2.8083841187437795,4.66556036944519,15.143469896882797,1.0061271689576192,1987.7065262317096,815.5496385562691
I[33],9.29787334209466,8.551918050955274,3.7734171135125743,3.0289370247880614,4.774780683554356,16.248215799952483,1.006802169885249,1955.759222462793,755.7611488960696
I[34],9.791733982363027,8.959798974882688,4.118671964100462,3.2835182687957865,4.932232437720498,17.241203729985166,1.0063305909965985,1934.9584780008702,828.7602293525629
I[35],10.320909756294267,9.410779735627703,4.502184517137368,3.5485297991150846,5.065735138239812,18.73317027819875,1.0059971587209497,1897.1734983741414,865.4491724883254
I[36],10.908588666397897,9.907957854874262,4.912691087960763,3.87116762598004,5.280549662899726,20.15095093978127,1.005656641093086,1879.0827745988165,865.0525713596057
I[37],11.570108183417535,10.498492594423718,5.345046860577922,4.272257105408,5.5499033173070265,21.66293233386689,1.0053189945402727,1854.320720039345,938.1114164434869
I[38],12.299243559112726,11.255673669084905,5.811657386877205,4.718492846719325,5.803375379661594,23.115864979536504,1.0036380758354535,1823.6766102010808,932.7033812793616
I[39],13.094084468007825,11.875913348740774,6.323224871623204,5.105143105257321,6.13245704917947,24.602511565713726,1.0026022689694138,1791.5514412116108,932.7033812793616
I[40],13.955487622382986,12.669912159821209,6.889138059664817,5.52230867339226,6.395778913643074,26.54091673935458,1.0018492536948873,1765.1685705072757,918.52682348529
I[41],14.886164929937102,13.38285291773572,7.518152111184811,6.032337457725257,6.7026956276696446,28.75106667623902,1.0018486031946447,1732.1936472079085,881.4084000604261
I[42],15.890152273707194,14.124326808586412,8.2189540089877,6.52441400430771,6.966653641905675,31.152629659461272,1.0013514431370663,1694.166446626751,915.8513952391554
I[43],16.96557715629998,15.034979595226547,8.944209084774972,7.130603970515511,7.315142710903245,33.530805052463165,1.0010735510482869,1664.492860060695,898.0658663570304
I[44],18.11327833730463,15.874240495615265,9.665613318907454,7.649903862953052,7.676434976896958,35.90927223345294,1.0011829639616816,1634.824962205729,897.9560269336567
I[45],19.341773333815414,16.856699376361206,10.414703465408875,8.169689593032412,8.005774275734964,38.4933530833832,1.00103299806188,1600.7850736535554,904.1986504240451
I[46],20.659391716313607,17.935448127334396,11.21590336845397,8.714086424478975,8.418643649614644,41.07313637566698,1.0005884835448347,1575.6273990369978,870.0317410167554
I[47],22.07458144963774,19.082107317134383,12.088797624889843,9.36195176513425,8.862224982755096,44.46611440772925,1.0003580480960885,1543.685420806421,908.8576142201998
I[48],23.596134690187792,20.462639027527324,13.050246024545402,10.33388238374166,9.222868727155525,48.02403092764558,1.0012586871858307,1522.9269016379487,874.9458738114035
I[49],25.233361591527323,21.794662593542597,14.115924554646654,11.158706720757085,9.552178268799457,52.33343745004435,1.001787130234478,1500.2593136093149,817.118560170151
I[50],26.973368878689477,23.223363354994596,15.229591199981982,11.955329794120079,10.076855864376455,56.55742482469004,1.0020940464479318,1482.386773565837,818.2967305278448
